business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
5811,MANN MIDDLE SCHOOL,3351 23RD ST ,San Francisco,CA,94110.0,37.753704,-122.420198,14156955881.0
5812,ZAIDA T. RODRIGUEZ (ZTR) ANNEX CHILD DEVELOPMENT CENTER,421  BARTLETT ST,San Francisco,CA,94110.0,37.750243,-122.419293,14156955844.0
5813,LICK MIDDLE SCHOOL,1220 NOE ST ,San Francisco,CA,94114.0,37.74949,-122.43175,14156955675.0
5814,FAIRMOUNT ELEMENTARY SCHOOL,65 CHENERY ST ,San Francisco,CA,94131.0,37.740395,-122.425576,14156955669.0
5815,ALVARADO ELEMENTARY SCHOOL,625  DOUGLASS ST,San Francisco,CA,94114.0,37.753684,-122.438696,14156955695.0
5816,WEST PORTAL ELEMENTARY SCHOOL,5 LENOX WAY,San Francisco,CA,94127.0,,,14157592846.0
5817,LAKESHORE ELEMENTARY SCHOOL,220 MIDDLEFIELD DR ,San Francisco,CA,94132.0,37.730637,-122.4861,14157592825.0
5818,MISSION ED. CENTER ELEMENTARY,1670 NOE ST ,San Francisco,CA,94131.0,37.742294,-122.43104,14156955313.0
5819,MIRALOMA ELEMENTARY SCHOOL,175 OMAR WAY ,San Francisco,CA,94127.0,37.739266,-122.450227,14154694734.0
5820,GLEN PARK ELEMENTARY SCHOOL,151 LIPPARD AVE ,San Francisco,CA,94122.0,37.73322,-122.435998,14154694713.0
5821,MOSCONE ELEMENTARY SCHOOL,2576 HARRISON ST ,San Francisco,CA,94110.0,37.756231,-122.412293,14156955736.0
5823,WEBSTER ELEMENTARY SCHOOL,465 MISSOURI ST ,San Francisco,CA,94107.0,37.760474,-122.396296,14156955787.0
5824,S.F. INTERNATIONAL HIGH SCHOOL,1050 YORK ST ,San Francisco,CA,94110.0,37.755257,-122.408455,14156955780.0
5825,GUADALUPE ELEMENTARY SCHOOL,859 PRAGUE ST ,San Francisco,CA,94112.0,37.710464,-122.434202,14154694718.0
5827,HILLCREST ELEMENTARY SCHOOL,810 SILVER AVE ,San Francisco,CA,94134.0,37.729016,-122.419253,14154694722.0
5828,GEORGE WASHINGTON HIGH SCHOOL,600 32ND AVE ,San Francisco,CA,94121.0,37.777772,-122.492005,14157508400.0
5829,LAFAYETTE ELEMENTARY SCHOOL,4545 ANZA ST ,San Francisco,CA,94121.0,37.777603,-122.49649,14157508483.0
5830,THEODORE ROOSEVELT MIDDLE SCHOOL,460 ARGUELLO BLVD,San Francisco,CA,94118.0,37.782383,-122.458926,14157508446.0
5831,FRANK MCCOPPIN ELEMENTARY SCHOOL,651 06TH AVE ,San Francisco,CA,94118.0,37.778382,-122.462787,14157508475.0
5833,RAP/HILLTOP SCHOOL,1325 FLORIDA ST ,San Francisco,CA,94110.0,,,14156955606.0
5834,PRESIDIO MIDDLE SCHOOL,450 30TH AVE ,San Francisco,CA,94121.0,37.780823,-122.490105,14157508435.0
5835,ROSA PARKS ELEMENTARY SCHOOL,1501 O'FARRELL ST,San Francisco,CA,94115.0,37.783604,-122.430141,14157495519.0
5837,MCKINLEY ELEMENTARY SCHOOL,1025 14TH ST ,San Francisco,CA,94114.0,37.767231,-122.436377,14152416300.0
5838,HARVEY MILK ELEMENTARY SCHOOL,4235 19TH ST ,San Francisco,CA,94114.0,37.759173,-122.436488,14152416276.0
5839,ALICE FONG YU ELEMENTARY SCHOOL,1541 12TH AVE ,San Francisco,CA,94122.0,37.759386,-122.469292,14157592764.0
5841,JEFFERSON ELEMENTARY SCHOOL,1725 IRVING ST ,San Francisco,CA,94122.0,37.763543,-122.476332,14157592821.0
5842,GRATTAN ELEMENTARY SCHOOL,165 GRATTAN ST ,San Francisco,CA,94117.0,37.763842,-122.450513,14157592815.0
5843,HOOVER MIDDLE SCHOOL,2290 14TH AVE ,San Francisco,CA,94116.0,37.745374,-122.470308,14157592783.0
5844,CLARENDON ELEMENTARY SCHOOL,500 CLARENDON AVE ,San Francisco,CA,94131.0,37.751552,-122.456517,14157592796.0
5847,JOHN MUIR ELEMENTARY SCHOOL,380 WEBSTER ST ,San Francisco,CA,94117.0,37.774046,-122.429076,14152416335.0
5848,IDA B WELLS CONTINUATION HIGH SCHOOL,1099 HAYES ST ,San Francisco,CA,94117.0,37.775443,-122.433977,14152416315.0
5849,NEW TRADITIONS ALTERNATIVE SCHOOL,2049 GROVE ST ,San Francisco,CA,94117.0,37.774333,-122.450327,14157508490.0
5850,ZAIDA T. RODRIGUEZ (ZTR) CHILD DEVELOPMENT CENTER,2950  MISSION ST,San Francisco,CA,94110.0,37.749837,-122.418255,14156955844.0
5851,ROOFTOP SCHOOL,443 BURNETT AVE ,San Francisco,CA,94131.0,37.754685,-122.443967,14156955692.0
5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE AVE ,San Francisco,CA,94124.0,37.732408,-122.386391,14153301540.0
5853,RAOUL WALLENBERG HIGH SCHOOL,40 VEGA ST ,San Francisco,CA,94115.0,37.780133,-122.445864,14157493469.0
5854,GATEWAY HIGH/KIP SCHOOLS,1430 SCOTT ST,San Francisco,CA,94115.0,37.783427,-122.437747,14157493600.0
5855,SOTA (SCHOOL OF THE ARTS),555 PORTOLA DR ,San Francisco,CA,94131.0,37.745674,-122.45085,14156955700.0
5856,SANCHEZ SCHOOL,325 SANCHEZ ST ,San Francisco,CA,94114.0,37.76395,-122.430767,14152416380.0
5858,DREW ELEMENTARY SCHOOL,50 POMONA AVE ,San Francisco,CA,94124.0,37.731736,-122.393522,14153301526.0
5859,BURTON HIGH SCHOOL,400 MANSELL ST ,San Francisco,CA,94134.0,37.720656,-122.405108,14154694570.0
5860,JUNE JORDAN,325 LA GRANDE AVE ,San Francisco,CA,94112.0,37.719719,-122.425581,14154694547.0
5862,MARTIN L. KING MIDDLE SCHOOL,350 GIRARD ST ,San Francisco,CA,94134.0,37.728088,-122.404921,14153301567.0
5863,INTERNATIONAL STUDIES ACADEMY,655 DEHARO ST ,San Francisco,CA,94107.0,37.761633,-122.401226,14156955905.0
5864,VISITACION VALLEY MIDDLE SCHOOL,450 RAYMOND AVE ,San Francisco,CA,94134.0,37.714428,-122.411433,14154694590.0
5865,TAYLOR ELEMENTARY SCHOOL,423 BURROWS ST ,San Francisco,CA,94134.0,,,14153301530.0
5866,KING ELEMENTARY SCHOOL,1215 CAROLINA ST ,San Francisco,CA,94107.0,37.753196,-122.39939,14156955797.0
5867,MALCOLM X ELEMENTARY SCHOOL,350 HARBOR RD ,San Francisco,CA,94124.0,37.733741,-122.380619,14156955950.0
5868,LONGFELLOW ELEMENTARY SCHOOL,755 MORSE ST ,San Francisco,CA,94112.0,37.710459,-122.447713,14154694730.0
5869,VISITACION VALLEY ELEMENTARY SCHOOL,55 SCHWERIN ST ,San Francisco,CA,94134.0,,,14154694796.0
5870,CARMICHAEL ELEMENTARY SCHOOL,55 SHERMAN ST ,San Francisco,CA,94103.0,37.776948,-122.406342,14152416294.0
5871,CHAVEZ ELEMENTARY SCHOOL,825 SHOTWELL ST ,San Francisco,CA,94110.0,37.754805,-122.415376,14156955765.0
5872,REVERE ELEMENTARY SCHOOL,555 TOMPKINS AVE ,San Francisco,CA,94110.0,,,14156955656.0
5874,HARTE ELEMENTARY SCHOOL,1035 GILMAN AVE ,San Francisco,CA,94124.0,37.718746,-122.389105,14153301520.0
5875,THURGOOD MARSHALL HIGH SCHOOL,45 CONKLING ST ,San Francisco,CA,94124.0,,,14156955611.0
5876,EL DORADO ELEMENTARY SCHOOL,70 DELTA ST ,San Francisco,CA,94134.0,37.718553,-122.407017,14153301537.0
5877,CLAIRE LILIENTHAL SCHOOL-MADISON CA,3950 SACRAMENTO ST ,San Francisco,CA,94118.0,37.786808,-122.458014,14157508603.0
5878,SUTRO CHILD DEVELOPMENT CENTER,235 12 AVE ,San Francisco,CA,94118.0,37.783628,-122.470955,14157508524.0
5880,FRANCISCO MIDDLE SCHOOL,2190 POWELL ST ,San Francisco,CA,94133.0,37.804368,-122.411617,14152917900.0
5881,CHINESE EDUCATION CENTER ELEMENTARY SCHOOL,657 MERCHANT ST ,San Francisco,CA,94108.0,37.794909,-122.404114,14152917981.0
5883,JEAN PARKER ELEMENTARY SCHOOL,840 BROADWAY ST ,San Francisco,CA,94133.0,37.802479,-122.411234,14152917990.0
5884,GORDON J LAU ELEMENTARY SCHOOL,950 CLAY ST,San Francisco,CA,94108.0,37.794008,-122.408734,14152917921.0
5885,SPRING VALLEY ELEMENTARY SCHOOL,1451 JACKSON ST ,San Francisco,CA,94109.0,37.794434,-122.418857,14157493535.0
5886,REDDING ELEMENTARY SCHOOL,1421 PINE ST ,San Francisco,CA,94109.0,37.789753,-122.419277,14157493525.0
5888,BRYANT ELEMENTARY SCHOOL,2641 25TH ST ,San Francisco,CA,94110.0,37.751776,-122.404626,14156955875.0
5889,O'CONNELL HIGH SCHOOL,2355 FOLSOM ST ,San Francisco,CA,94110.0,37.75962,-122.414674,14156955370.0
5891,FILIPINO ED. CTR ELEMENTARY SCHOOL,824 HARRISON ST ,San Francisco,CA,94103.0,37.780295,-122.400308,14152917966.0
5892,MISSION HIGH SCHOOL,3750 18TH ST ,San Francisco,CA,94114.0,37.761425,-122.427293,14152416240.0
5893,CLEVELAND ELEMENTARY SCHOOL,455 ATHENS ST ,San Francisco,CA,94112.0,37.720765,-122.429004,14154694709.0
5894,SAN FRANCISCO COMMUNITY ELEM.SCHOOL,125 EXCELSIOR AVE ,San Francisco,CA,94112.0,37.725657,-122.432348,14154694739.0
5895,DOWNTOWN HIGH SCHOOL,693 VERMONT ST ,San Francisco,CA,94107.0,37.761354,-122.404146,14156955866.0
5897,BRET HARTE CHILDREN'S CENTER,950 HOLLISTER AVE ,San Francisco,CA,94124.0,37.718375,-122.390006,14153301545.0
5898,MONROE ELEMENTARY SCHOOL,260 MADRID ST ,San Francisco,CA,94112.0,37.725199,-122.430106,14154694736.0
5899,ALAMO SCHOOL,250 23RD AVE ,San Francisco,CA,94107.0,37.782903,-122.482756,14157508456.0
5901,GARFIELD ELEMENTARY SCHOOL,420 FILBERT ST ,San Francisco,CA,94133.0,37.801794,-122.406534,14152917924.0
5902,GALILEO HIGH SCHOOL,1150 FRANCISCO ST ,San Francisco,CA,94109.0,37.803347,-122.424084,14152917900.0
5903,YICK WO ELEMENTARY SCHOOL,2245 JONES ST ,San Francisco,CA,94109.0,37.801964,-122.416254,14157493540.0
5904,PEABODY ELEMENTARY SCHOOL,251 06TH AVE ,San Francisco,CA,94118.0,37.783867,-122.464556,14157508480.0
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE ST ,San Francisco,CA,94123.0,37.801776,-122.43641,14157493495.0
5907,LILIENTHAL ELEMENTARY SCHOOL,3630 DIVISADERO ST ,San Francisco,CA,94118.0,37.803537,-122.443547,14157493516.0
5908,SHERMAN ELEMENTARY SCHOOL,1651 UNION ST ,San Francisco,CA,94123.0,37.798243,-122.426167,14157493530.0
5912,ARGONNE ALTERNATIVE ELEMENTARY SCHO,680 18TH AVE ,San Francisco,CA,94118.0,37.775155,-122.476785,14157508460.0
5913,ST CHARLES SCHOOL,3250 18TH ST ,San Francisco,CA,94110.0,37.762074,-122.416107,14158617652.0
5919,SAN FRANCISCO DAY SCHOOL,350 MASONIC ST ,San Francisco,CA,94118.0,37.777988,-122.446877,14159312422.0
5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,175 PHELAN  ,San Francisco,CA,94112.0,37.727337,-122.45245,14155868200.0
5926,"SAN FRANCISCO SCHOOL, THE",300 GAVEN ST ,San Francisco,CA,94134.0,37.732518,-122.411648,14152395065.0
5927,CORNERSTONES ACADEMY,801 SILVER AVE ,San Francisco,CA,94134.0,37.729108,-122.418728,14155877256.0
5935,ST GABRIEL SCHOOL,2550 41ST AVE ,San Francisco,CA,94116.0,37.739514,-122.499046,14155660314.0
5937,HERGE SCHOOL,1570 GREENWICH ST ,San Francisco,CA,94123.0,37.800278,-122.425694,
5938,HAMLIN,2120 BROADWAY ST ,San Francisco,CA,94115.0,37.794608,-122.432474,
5940,STS. PETER & PAUL SCHOOL,666 FILBERT ST ,San Francisco,CA,94133.0,37.801278,-122.410384,14154215219.0
5942,EPIPHANY ELEMENTARY,600 ITALY AVE ,San Francisco,CA,94112.0,37.715985,-122.434402,14153374030.0
5946,NOTRE DAME DES VICTOIRES,659 PINE ST ,San Francisco,CA,94108.0,37.791393,-122.406497,14154210069.0
5948,BRANDEIS-HILLEL DAY SCHOOL,655 BROTHERHOOD WAY ,San Francisco,CA,94132.0,37.713935,-122.475282,14154061035.0
5950,LICK-WILMERDING HIGH SCHOOL,755 OCEAN AVE ,San Francisco,CA,94112.0,37.722933,-122.448971,14153334021.0
5951,ST. THOMAS MORE,50 THOMAS MORE WAY ,San Francisco,CA,94132.0,37.712259,-122.47308,14153370100.0
5952,IMMACULATE CONCPTION ACADEMY,3625 24TH ST ,San Francisco,CA,94110.0,37.751923,-122.423558,14158242052.0
5953,ST PETER'S PARISH SCHOOL,1266 FLORIDA ST ,San Francisco,CA,94110.0,37.751678,-122.41,
5955,SF CHRISTIAN DAY SCHOOL,25 WHITTIER ST ,San Francisco,CA,94112.0,37.709896,-122.448082,14155861117.0
5958,ST. THOMAS THE APOSTLE,3801 BALBOA ST ,San Francisco,CA,94121.0,37.775573,-122.499709,14152603257.0
5959,ST. JOHN'S SNACK BAR,925 CHENERY ST ,San Francisco,CA,94131.0,37.735264,-122.437679,14155846144.0
5960,ST. ANNE,1320 14TH AVE ,San Francisco,CA,94122.0,37.763403,-122.471582,
5961,ST VINCENT DE PAUL,2356 GREEN ST ,San Francisco,CA,94123.0,37.795882,-122.43789,14153465505.0
5962,HILLWOOD SCHOOL,2521 SCOTT ST ,San Francisco,CA,94115.0,37.793364,-122.439834,
5963,MOTHER GOOSE SCHOOL,334 28TH AVE ,San Francisco,CA,94121.0,37.783013,-122.488126,
5965,EUREKA LEARNING CENTER,464 DIAMOND ST,San Francisco,CA,94114.0,37.754988,-122.436685,14158213422.0
5966,ST. IGNATIUS,2001 37TH AVE ,San Francisco,CA,94116.0,37.749624,-122.495556,
5968,CHINESE HOSPITAL,845 JACKSON ST,San Francisco,CA,94133.0,37.795663,-122.409173,14159822400.0
5969,EDEN VILLA-SAN FRANCISCO,2750 GEARY BLVD ,San Francisco,CA,94118.0,37.782418,-122.448764,14153460246.0
5970,"HERITAGE, THE",3400 LAGUNA ST ,San Francisco,CA,94123.0,37.802798,-122.431547,14152020300.0
5973,DAVIES MEDICAL CENTER,045 CASTRO ST ,San Francisco,CA,94114.0,,,14155656000.0
5974,RICHMOND SENIOR CENTER - 3RD FLOOR,6221 GEARY BLVD ,San Francisco,CA,94121.0,37.779943,-122.486199,14157526444.0
5975,ST. JOHN OF GOD SENIOR MEALS PROGRA,1290 05TH AVE ,San Francisco,CA,94122.0,37.764408,-122.461978,
5976,RICHMOND YMCA SENIOR CENTER,360 18TH AVE ,San Francisco,CA,94107.0,37.781253,-122.477265,
5977,SF ADULT DAY SERVICES,50 BROAD ST ,San Francisco,CA,94112.0,37.713253,-122.454822,14159721200.0
5980,PRESENTATION ADULT DAY HEALTH,301 ELLIS ST,San Francisco,CA,94102.0,37.785033,-122.411458,14158827301.0
5982,SF SENIOR CENTER AT AQUATIC PARK MEALS PROGRAM,890 BEACH ST ,San Francisco,CA,94109.0,37.806258,-122.423704,
5985,SAN FRANCISCO SENIOR CENTER DOWNTOWN BRANCH,481 O'FARRELL ST ,San Francisco,CA,94102.0,37.785789,-122.412648,14157717950.0
5986,NORTH & SOUTH OF MARKET ADHC,350 GOLDEN GATE AVE,San Francisco,CA,94109.0,37.781568,-122.416373,14159239085.0
5988,CURRY SENIOR CENTER,333 TURK ST,San Francisco,CA,94102.0,37.782703,-122.414527,14158852274.0
5990,MISSION YMCA SENIOR MEALS PROGRAM,4080 MISSION ST ,San Francisco,CA,94112.0,37.732292,-122.427831,
5992,RUSSIAN AMERICAN COMMUNITY SVC,300 ANZA ST ,San Francisco,CA,94121.0,37.780768,-122.449974,14153875336.0
5993,SELF-HELP FOR THE ELDERLY,5757 GEARY BLVD ,San Francisco,CA,94121.0,37.780174,-122.481229,14156661890.0
5994,FAMILY SERVICE AGENCY OF S.F.,1010 GOUGH ST ,San Francisco,CA,94109.0,37.782727,-122.424136,14159292477.0
5995,ON LOW WUI SENIOR CENTER,"777 STOCKTON ST, 1ST  FLOOR",San Francisco,CA,94108.0,37.791586,-122.408452,14153913843.0
5997,STONESTOWN FAMILY YMCA (SR. ANNEX),3150 20TH AVE ,San Francisco,CA,94132.0,37.730576,-122.47588,14152427715.0
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15TH ST ,San Francisco,CA,94103.0,37.766618,-122.421263,14158618758.0
5999,THE SALVATION ARMY,1156 VALENCIA ST,San Francisco,CA,94110.0,37.754397,-122.420915,14156480260.0
6000,MISSION NEIGHBORHOOD CENTERS,362 CAPP ST ,San Francisco,CA,94110.0,37.761007,-122.418215,14152067747.0
6001,PRESIDIO GATE APARTMENTS,2770 LOMBARD ST ,San Francisco,CA,94123.0,37.798558,-122.446784,14155671050.0
6003,JOSEPH LEE RECREATION CENTER,1395 MENDELL ST ,San Francisco,CA,94124.0,37.735232,-122.389694,14158229040.0
6005,SALVATION ARMY CEN. CORPS / SR. ACT. CTR,360 04TH ST ,San Francisco,CA,94107.0,37.781307,-122.400338,
6007,BAYVIEE HUNTER PT. ADULT DAY HE,1250 LA SALLE  ,San Francisco,CA,94124.0,37.73241,-122.383559,14158264774.0
6009,SELF-HELP FOR THE ELDERLY - LADY SHAW SENIOR CENTER,1483 MASON ST ,San Francisco,CA,94133.0,37.796857,-122.411899,14152922383.0
6010,ON LOK SENIOR DAY HEALTH SERVICE,1441 POWELL ST ,San Francisco,CA,94133.0,37.797883,-122.410374,14159892578.0
6012,SUNSET SENIOR CENTER,2601 40TH AVE ,San Francisco,CA,94116.0,37.738334,-122.497977,14155562845.0
6015,TELEGRAPH HILL SENIOR MEALS PROGRAM,660 LOMBARD ST ,San Francisco,CA,94133.0,37.802918,-122.412494,14154216443.0
6016,"ON LOK SENIOR HEALTH SERVICES, INC",1333 BUSH ST ,San Francisco,CA,94109.0,37.788823,-122.419047,
6018,3RD BAPTIST FELLOWSHIP HALL,1399 MCALLISTER ST ,San Francisco,CA,94115.0,37.778233,-122.434677,
6019,KIMOCHI HOME,1531 SUTTER ST ,San Francisco,CA,94115.0,37.786944,-122.426377,14159226821.0
6021,POTRERO HILL NEIGHBORHOOD HOUSE,953 DE HARO ST ,San Francisco,CA,94107.0,37.758134,-122.400926,14158268080.0
6025,KIMOCHI INC,1840 SUTTER ST 208,San Francisco,CA,94115.0,37.786428,-122.430883,14159312294.0
6029,ALEXIS APARTMENTS SR. MEALS PROGRAM,390 CLEMENTINA ST ,San Francisco,CA,941033148.0,,,14154959541.0
6030,WOOLF HOUSE SENIOR CENTER,801 HOWARD ST . #413,San Francisco,CA,94103.0,37.783037,-122.402952,14156777603.0
6032,FRANCIS OF ASSISI SENIOR MEALS PROG,145 GUERRERO ST ,San Francisco,CA,94103.0,37.768904,-122.424466,14158615790.0
6037,CASTRO SENIOR CENTER,110 DIAMOND ST ,San Francisco,CA,94114.0,37.760317,-122.437185,14158633507.0
6348,CASTRO STREET CHEVRON,2399 MARKET ST ,San Francisco,CA,94114.0,37.762857,-122.434755,14156212570.0
6356,CHEVRON #1768,3675 GEARY BLVD ,San Francisco,CA,94118.0,37.781193,-122.458519,14158424259.0
6424,QUICK N EZEE INDIAN FOOD,100 ALEMANY BLVD ,San Francisco,CA,94110.0,,,14156331144.0
6432,CLAY THEATRE,2261 FILLMORE ST ,San Francisco,CA,94115.0,37.790494,-122.434174,14153461124.0
6500,CHRISTA MARKET,1926 BRODERICK ST ,San Francisco,CA,94115.0,37.788638,-122.442217,14159282867.0
6521,POTRERO TERRACE MARKET,990 WISCONSIN ST ,San Francisco,CA,94107.0,37.754882,-122.39879,14152820906.0
6564,HWA LEI MARKET,2970 A 16TH ST ,San Francisco,CA,94103.0,37.774722,-122.406761,14158631618.0
6583,AKRON MEAT MARKET,3325 20TH ST ,San Francisco,CA,94110.0,37.758813,-122.415221,14157521741.0
6619,J C MARKET,830 JACKSON ST,San Francisco,CA,94133.0,37.795788,-122.408834,14159828424.0
6620,NEW OCEAN SEAFOOD & PRODUCE,838 JACKSON ST,San Francisco,CA,94133.0,37.795788,-122.408834,14157883608.0
6625,HOUSE OF COFFEE,1618 NORIEGA ST ,San Francisco,CA,94122.0,37.754058,-122.481201,14156819363.0
6636,STARBUCKS COFFEE,1390 MARKET ST ,San Francisco,CA,94102.0,37.777053,-122.416939,14152410256.0
6640,GLADSTONE MARKET,678 EDDY ST ,San Francisco,CA,94109.0,37.783186,-122.41882,14157760260.0
6643,T & L FOOD MARKET,405 EDDY ST ,San Francisco,CA,94109.0,37.783661,-122.414341,14156732262.0
6654,HIEP-THANH MARKET,724 LARKIN ST ,San Francisco,CA,94109.0,37.784598,-122.417757,14156684150.0
6660,TUONG PHONG MARKET,628 ELLIS ST ,San Francisco,CA,94102.0,37.784408,-122.416614,14154746585.0
6677,SNACK & BOTTLE SHOP,644 PERSIA AVE ,San Francisco,CA,94112.0,37.720524,-122.430562,14155865046.0
6680,"SPICY BITE FOOD, INC",3501 MISSION ST ,San Francisco,CA,94110.0,37.740934,-122.422853,14158217654.0
6686,CHEVRON #1539,1288 19TH AVE ,San Francisco,CA,94122.0,37.763802,-122.477186,14157311044.0
6718,GENERAL NUTRITION #302,576 MARKET ST ,San Francisco,CA,94104.0,37.789353,-122.401309,14153926272.0
6729,GOLD COIN TRADING CO,874 PACIFIC AVE ,San Francisco,CA,94133.0,37.796588,-122.409684,14152977804.0
6734,"CHUNG CHOU CITY, INC #5",1230 STOCKTON ST ,San Francisco,CA,94133.0,37.797178,-122.408477,14159862288.0
6739,JAMIE SUPERMARKET,1135 STOCKTON ST ,San Francisco,CA,94133.0,37.796303,-122.408354,14159565398.0
6748,WEST PORTAL NUTRITION CENTER,163 WEST PORTAL AVE ,San Francisco,CA,94127.0,37.739147,-122.467661,14156640700.0
6756,GODIVA CHOCOLATIER INC.,3251 20TH AVE 154,San Francisco,CA,94132.0,37.728497,-122.475639,14155665058.0
6768,PING'S MEAT MARKET,0239 BALBOA ST ,San Francisco,CA,94118.0,37.777286,-122.461229,14156689686.0
6800,ARTS VALERO,2985 SAN BRUNO AVE ,San Francisco,CA,94134.0,37.724053,-122.402069,14154676077.0
6802,EASY MONEY,2312 IRVING ST ,San Francisco,CA,94122.0,37.76338,-122.482647,14157313538.0
6807,QUARTS' N PINTS,2434 NORIEGA ST ,San Francisco,CA,94122.0,37.753678,-122.489972,14155640060.0
6813,SF WINE TRADING COMPANY,250 TARAVAL,San Francisco,CA,94116.0,37.743378,-122.468991,14157316222.0
6860,SEARCHLIGHT MARKET,1964 HYDE ST ,San Francisco,CA,94109.0,37.799006,-122.418987,14156731010.0
6863,CHEESE PLUS,2001 POLK ST ,San Francisco,CA,94109.0,37.795273,-122.421665,14159212001.0
6864,GREEN & POLK PRODUCE,2222 POLK ST ,San Francisco,CA,94109.0,37.797238,-122.421956,14157763099.0
6904,BUCHANAN FOOD MART,2135 BUCHANAN ST ,San Francisco,CA,94115.0,37.789844,-122.430684,14159317420.0
6912,"STORE ON THE CORNER, THE",121 NEW MONTGOMERY ST ,San Francisco,CA,94105.0,37.787113,-122.400052,14157813348.0
6913,XTRA OIL CORP,3750 03RD ST ,San Francisco,CA,94124.0,37.743151,-122.387913,14152855839.0
6916,GRAND 7 LIQUOR & DELI,1740A CESAR CHAVEZ ST,San Francisco,CA,94124.0,37.749949,-122.393975,14158268455.0
6934,YANGTZE MARKET #2,4599 MISSION ST ,San Francisco,CA,94112.0,37.724624,-122.434804,14153330206.0
6944,ABC SUPER MARKET INC,641 BROADWAY ST,San Francisco,CA,94133.0,37.797753,-122.407597,14153983966.0
6948,KIN FAI PRODUCE,628 PACIFIC AVE ,San Francisco,CA,94133.0,37.797018,-122.406212,14153939113.0
6962,LUEN FAT MARKET,1135 STOCKTON ST ,San Francisco,CA,94133.0,37.796303,-122.408354,14157813339.0
6965,HANG SENG MEAT MARKET,834 JACKSON ST,San Francisco,CA,94133.0,37.795788,-122.408834,14153620285.0
6966,M.P. SEAFOOD MARKET,848 JACKSON ST,San Francisco,CA,94133.0,37.795786,-122.409065,14153918809.0
7024,JERUSULEM,1300 FITZGERALD AVE ,San Francisco,CA,94124.0,37.722087,-122.393214,14158226510.0
7033,SUNSET STRIP,2601 JUDAH STREET,San Francisco,CA,94122.0,37.761083,-122.490019,14156610900.0
7055,EVERGREEN MARKET,2539 MISSION ST ,San Francisco,CA,94110.0,37.756385,-122.418816,
7085,VALENCIA WHOLE FOODS,999 VALENCIA ST ,San Francisco,CA,94110.0,37.757054,-122.421076,14152850231.0
7087,VALENCIA FARMER'S MARKET,1299 VALENCIA ST,San Francisco,CA,94110.0,37.752162,-122.420585,14152826863.0
7093,DIVISADERO HEALTH HAVEN,621 DIVISADERO ST ,San Francisco,CA,94117.0,37.775185,-122.4379,14155678580.0
7095,ABE'S MARKET,378 FILLMORE ST ,San Francisco,CA,94117.0,37.772822,-122.430498,14158642576.0
7105,CENTRAL HAIGHT MARKET,1301 HAIGHT ST ,San Francisco,CA,94117.0,37.77036,-122.4437,14156215203.0
7111,OAK FAIR MARKET,999 OAK ST ,San Francisco,CA,94117.0,37.773285,-122.435709,14158636082.0
7112,NICK'S SUPER MARKET,144 PAGE ST ,San Francisco,CA,94117.0,37.774017,-122.423184,14158637928.0
7119,LO-COST MEAT MARKET #2,2918 24TH ST ,San Francisco,CA,94110.0,37.752768,-122.410472,14156488646.0
7206,NOE HILL MARKET,4001 19TH ST ,San Francisco,CA,94114.0,37.759393,-122.432839,14154313030.0
7207,GOLDEN PRODUCE,172 CHURCH ST ,San Francisco,CA,94114.0,37.768187,-122.429024,14154311536.0
7210,NOE VALLEY MARKET,200 NOE ST ,San Francisco,CA,94114.0,37.765728,-122.433275,14156214609.0
7211,RELIANCE MARKET,699 CASTRO ST ,San Francisco,CA,94114.0,37.757743,-122.434626,14158634787.0
7214,SUN FAT SEAFOOD,2687 MISSION ST,San Francisco,CA,94110.0,37.754094,-122.418586,14152829339.0
7216,EL CHICO PRODUCE MARKET #2,4600 MISSION ST ,San Francisco,CA,94112.0,37.724489,-122.435026,14155876025.0
7241,CHEVRON #1712,1790 LOMBARD ST ,San Francisco,CA,94123.0,37.800538,-122.430864,14159224922.0
7243,CASA LUCAS #3,4555 MISSION ST ,San Francisco,CA,94112.0,37.725432,-122.434216,14157429656.0
7275,HONG KUN COMPANY,2558 NORIEGA ST ,San Francisco,CA,94122.0,37.753618,-122.491031,14156643510.0
7276,RADMAN'S PRODUCE MARKET,201D TURK ST,San Francisco,CA,94102.0,37.782939,-122.412479,14156744437.0
7335,SWIRL ON CASTRO,572 CASTRO ST ,San Francisco,CA,94114.0,37.759738,-122.434935,14158642262.0
7361,PASTAGINA,741 DIAMOND ST,San Francisco,CA,94114.0,37.751403,-122.436286,14152820738.0
7366,ALL STATES BEST FOODS,1607 20TH ST ,San Francisco,CA,94107.0,37.759913,-122.397589,14156423230.0
7372,WALGREENS,275 SACRAMENTO ST ,San Francisco,CA,94111.0,37.794356,-122.398393,14153623403.0
7375,WALGREENS,5300 03RD ST ,San Francisco,CA,94124.0,37.729277,-122.392797,14156710864.0
7379,CASA LUCAS MARKET,2934 24TH ST ,San Francisco,CA,94110.0,37.752758,-122.410602,14158264334.0
7394,TORINO MARKET,4830 03RD ST ,San Francisco,CA,94124.0,37.734392,-122.390972,14156481778.0
7405,TRADER JOE'S,3 MASONIC AVE ,San Francisco,CA,94118.0,37.783444,-122.447294,14153469964.0
